tweet-avatar-link href,tweet-avatar src,tweet-header-name,tweet-header-handle,tweet-time,tweet-time href,tweet-translate-after,tweet-reply-to,tweet-reply-to 2,tweet-reply-to href,tweet-body-text,tweet-date,tweet-interact-reply,tweet-interact-retweet,tweet-interact-favorite,tweet-interact-more-menu-follow,tweet-interact-more-menu-block,tweet-interact-more-menu-mute-user,tweet-self-thread-button,tweet-self-thread-button href,emoji src,Unnamed: 21,tweet-translated,tweet-body-translated,tweet-body-translated-corrected
https://twitter.com/caffeinatedtan,https://pbs.twimg.com/profile_images/1691225890343333888/tREZ9-gr_bigger.jpg,sarur,@caffeinatedtan,"September 17, 2022",https://twitter.com/caffeinatedtan/status/1570807857221894145,,,,,What is this mat kilau movie… 10 mins in and i gave up. Look if i wanted to listen to a ceramah i can easily look for any misogynist Ustaz ceramah on youtube alright?,,00:12 - 17 Sept 2022  ・ Twitter for iPhone,0,0,1,Follow @caffeinatedtan,Block @caffeinatedtan,Mute @caffeinatedtan,,,,FALSE,What is this mat kilau movie… 10 mins in and i gave up. Look if i wanted to listen to a ceramah i can easily look for any misogynist Ustaz ceramah on youtube alright?,What is this mat kilau movie… 10 mins in and i gave up. Look if i wanted to listen to a ceramah i can easily look for any misogynist Ustaz ceramah on youtube alright?
https://twitter.com/_Saaraaaaaa,https://pbs.twimg.com/profile_images/1684238621166170114/Ifj_QjOl_bigger.jpg,𝓑𝓵𝓪𝓲𝓻,@_Saaraaaaaa,"September 17, 2022",https://twitter.com/_Saaraaaaaa/status/1570806367149248512,View translation,,,,Nnti lar tngok mat kilau tu. Rase mcm nk lyn movie english tpi tk tau nk tngok ape,,00:06 - 17 Sept 2022  ・ Twitter for Android,0,0,0,Follow @_Saaraaaaaa,Block @_Saaraaaaaa,Mute @_Saaraaaaaa,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/2764.png,TRUE,Let’s see how it shines. I feel like watching an English movie but I don’t know what to watch,Let’s see how it Mat Kilau. I feel like watching an English movie but I don’t know what to watch
https://twitter.com/pepponix,https://pbs.twimg.com/profile_images/1678815757340381185/yCYxoYlV_bigger.jpg,eatempathy,@pepponix,"September 17, 2022",https://twitter.com/pepponix/status/1570805529324453889,View translation,,,,"bang, dah berjuta dia pungut dari movie mat kilau ni. diorang tak kisah pun comment you ni",,00:03 - 17 Sept 2022  ・ Twitter for iPhone,0,0,3,Follow @pepponix,Block @pepponix,Mute @pepponix,Show thread,https://twitter.com/BurhanPlays/status/1570650213353922566,,TRUE,"bro, he has already collected millions from this matte movie. people don’t even care about your comment","bro, he has already collected millions from this Mat Kilau movie. people don’t even care about your comment"
https://twitter.com/MieraSalwa,https://pbs.twimg.com/profile_images/1713149680287453184/nhYCgvAS_bigger.jpg,Wawa Ariffin,@MieraSalwa,"September 16, 2022",https://twitter.com/MieraSalwa/status/1570804618057371648,View translation,,,,Dah kenapa yg tengok Mat Kilau kat Netflix tibe2 jadi terpaling mngutuk filem Msia ni? Ni mesti spesis minat movie marvel kapir tu.,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1fae2.png,23:59 - 16 Sept 2022  ・ Twitter for iPhone,1,1,0,Follow @MieraSalwa,Block @MieraSalwa,Mute @MieraSalwa,,,,TRUE,Why do those who watch Mat Kilau on Netflix turn away and curse this Msia movie? This must be the type of interest in the heathen Marvel movies.,Why do those who watch Mat Kilau on Netflix turn away and curse this Msia movie? This must be the type of interest in the heathen Marvel movies.
https://twitter.com/MSallehuddin05,https://pbs.twimg.com/profile_images/1444694798032519175/jBPLjz4F_bigger.jpg,David gilmour,@MSallehuddin05,"September 16, 2022",https://twitter.com/MSallehuddin05/status/1570802844177170432,,Replying to,@evvok,https://twitter.com/evvok,Haha  mat kilau tu appeal to masses. Popular but doesn’t mean to movie is that good. Average saja,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f923.png,23:52 - 16 Sept 2022  ・ Twitter for Android,1,0,0,Follow @MSallehuddin05,Block @MSallehuddin05,Mute @MSallehuddin05,Show thread,https://twitter.com/evvok/status/1570802587225694208,,FALSE,Haha  mat kilau tu appeal to masses. Popular but doesn’t mean to movie is that good. Average saja,Haha  mat kilau tu appeal to masses. Popular but doesn’t mean to movie is that good. Average saja
https://twitter.com/shinsunik,https://pbs.twimg.com/profile_images/1714493570697302016/Tn1eEoxq_bigger.jpg,nik #GraciasAguero,@shinsunik,"September 16, 2022",https://twitter.com/shinsunik/status/1570801827360415747,View translation,,,,Ala movie mat kilau ni sebenarnya movie mat beto,,23:48 - 16 Sept 2022  ・ Twitter for iPhone,0,0,0,Follow @shinsunik,Block @shinsunik,Mute @shinsunik,,,,TRUE,"Alas, this sparkling mat movie is actually a Beto mat movie","Alas, this sparkling mat movie is actually a Beto mat movie"
https://twitter.com/hsmzyo,https://pbs.twimg.com/profile_images/1676451772548935680/muA5GYsg_bigger.jpg,nis wexler,@hsmzyo,"September 16, 2022",https://twitter.com/hsmzyo/status/1570800518171340800,View translation,,,,"Sekarang ni kenapa nak kena rely on Zhaf punya komentar filem eh? Aku tak ngam bila dia sampahkan semua filem kat thumbnail yt untuk clickbait. Tak kreatif.

And Mat Kilau is directed by Syamsul Yusuf. Boleh agak kot cerita ni sekadar popcorn movie je. Not a top-tier kinda thing",,23:43 - 16 Sept 2022  ・ Twitter for iPhone,1,0,2,Follow @hsmzyo,Block @hsmzyo,Mute @hsmzyo,,,,TRUE,"Now why do you have to rely on Zhaf to have a movie comment eh? I don’t know when he trashed all the movies on your thumbnail for clickbait. Not creative.

And Mat Kilau is directed by Syamsul Yusuf. It can be said that this story is just a popcorn movie. Not a top-tier kinda thing","Now why do you have to rely on Zhaf to have a movie comment eh? I don’t know when he trashed all the movies on your thumbnail for clickbait. Not creative.

And Mat Kilau is directed by Syamsul Yusuf. It can be said that this story is just a popcorn movie. Not a top-tier kinda thing"
https://twitter.com/yiin_n,https://pbs.twimg.com/profile_images/761570972914765824/O7Nmr8NG_bigger.jpg,azrn,@yiin_n,"September 16, 2022",https://twitter.com/yiin_n/status/1570800373891465217,,,,,"Not a fan of Mat Kilau but atleast i have something to watch on netflix with my parents. Instead of english movie with ‘awkward scene’ or never ending cerita hantu melayu, rempit movie, etc..",,23:42 - 16 Sept 2022  ・ Twitter for iPhone,0,0,0,Follow @yiin_n,Block @yiin_n,Mute @yiin_n,,,,FALSE,"Not a fan of Mat Kilau but atleast i have something to watch on netflix with my parents. Instead of english movie with ‘awkward scene’ or never ending cerita hantu melayu, rempit movie, etc..","Not a fan of Mat Kilau but atleast i have something to watch on netflix with my parents. Instead of english movie with ‘awkward scene’ or never ending cerita hantu melayu, rempit movie, etc.."
https://twitter.com/nopalsfinest,https://pbs.twimg.com/profile_images/1561656801803702273/8pzNAQl4_bigger.jpg,dancer kot,@nopalsfinest,"September 16, 2022",https://twitter.com/nopalsfinest/status/1570797637082947585,,,,,Am i the only who wasn’t really impressed with mat kilau movie,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f62c.png,23:31 - 16 Sept 2022  ・ Twitter Web App,0,0,0,Follow @nopalsfinest,Block @nopalsfinest,Mute @nopalsfinest,,,,FALSE,Am i the only who wasn’t really impressed with mat kilau movie,Am i the only who wasn’t really impressed with mat kilau movie
https://twitter.com/thinkaboutwhe,https://pbs.twimg.com/profile_images/1717147609041903616/rXWIAEL4_bigger.jpg,nab,@thinkaboutwhe,"September 16, 2022",https://twitter.com/thinkaboutwhe/status/1570796858074869760,View translation,,,,"movie mat kilau ni ramai je yang cakap best, siap tengok 2-3 kali. bila dah masuk netflix, tiber ramai pula yang cakap tak best",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f923.png,23:28 - 16 Sept 2022  ・ Twitter for iPad,0,0,2,Follow @thinkaboutwhe,Block @thinkaboutwhe,Mute @thinkaboutwhe,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f3a7.png,TRUE,"Many people say that this film is the best, ready to watch it 2-3 times. when you enter netflix, many people say it’s not the best","Many people say that this film is the best, ready to watch it 2-3 times. when you enter netflix, many people say it’s not the best"
https://twitter.com/MickiNick87,https://pbs.twimg.com/profile_images/1715231556867182592/AYOhlEat_bigger.jpg,Micki,@MickiNick87,"September 16, 2022",https://twitter.com/MickiNick87/status/1570795622323851265,View translation,Replying to,@rhshzar,https://twitter.com/rhshzar,"Tapi sis, itulah perjuangan para pejuang kita sejak zaman hang tuah sampailah mat kilau. Perjuangan mereka yg utama ialah memperjuangkan martabat agama, bangsa dan tanah air. For me the script was realistic, maybe blh jd completely interesting klu teknik editing movie tu hebat",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f44c.png,23:23 - 16 Sept 2022  ・ Twitter for Android,1,0,0,Follow @MickiNick87,Block @MickiNick87,Mute @MickiNick87,Show thread,https://twitter.com/rhshzar/status/1570791170275684355,,TRUE,"But sis, that’s the struggle of our fighters from the age of luck until the end. Their main struggle is to fight for the dignity of religion, nation and homeland. For me the script was realistic, maybe it could be completely interesting if the movie editing technique is great","But sis, that’s the struggle of our fighters from the age of luck until the end. Their main struggle is to fight for the dignity of religion, nation and homeland. For me the script was realistic, maybe it could be completely interesting if the movie editing technique is great"
https://twitter.com/haziminhamdan,https://pbs.twimg.com/profile_images/1692033059460427776/HBOy_Mmf_bigger.jpg,hazimin.hamdan,@haziminhamdan,"September 16, 2022",https://twitter.com/haziminhamdan/status/1570794278565314562,View translation,,,,"Aku rasa, diorg guna title mat kilau sekadar utk tarik penonton. Sbb watak kilau tu takde la menyerlah sgt dlm movie ni. Movie ni patut bertajuk ""menumpaskan british di ulu tembeling"".",,23:18 - 16 Sept 2022  ・ Twitter for Android,1,0,1,Follow @haziminhamdan,Block @haziminhamdan,Mute @haziminhamdan,Show thread,https://twitter.com/haziminhamdan/status/1570794274505228288,,TRUE,"I think, people use the glossy title just to attract the audience. Because the glittery character doesn’t really stand out in this movie. This movie should be titled ""destroying the British in ulu tebeling"".","I think, people use the Mat Kilau title just to attract the audience. Because the glittery character doesn’t really stand out in this movie. This movie should be titled ""destroying the British in ulu tebeling""."
https://twitter.com/haziminhamdan,https://pbs.twimg.com/profile_images/1692033059460427776/HBOy_Mmf_bigger.jpg,hazimin.hamdan,@haziminhamdan,"September 16, 2022",https://twitter.com/haziminhamdan/status/1570794272785567746,View translation,,,,"Habis jugak tgk movie mat kilau.

Camera mmg tak rilek eh. Ke kiri kanan depan belakang. Part lawan ke jeti ke tgh bersilat ke. X rilek eh.

Time bersembang ramai2 tu, xyah la setiap 2 saat tukar shot. Sakit mata hilang fokus. Pastu tiba2 shot drone, masuk balik shot close up.",,23:18 - 16 Sept 2022  ・ Twitter for Android,1,0,0,Follow @haziminhamdan,Block @haziminhamdan,Mute @haziminhamdan,,,,TRUE,"After watching the glossy movie.

The camera is not relaxing. Left right front back. Part opponent to jetty to tgh bersilat to. X relax eh.

It’s time to chat with a lot of people, it’s time to change shots every 2 seconds. Eye pain, loss of focus. Suddenly the drone shot, go back in for a close up shot.","After watching the Mat Kilau movie.

The camera is not relaxing. Left right front back. Part opponent to jetty to tgh bersilat to. X relax eh.

It’s time to chat with a lot of people, it’s time to change shots every 2 seconds. Eye pain, loss of focus. Suddenly the drone shot, go back in for a close up shot."
https://twitter.com/syed_hamadi1,https://pbs.twimg.com/profile_images/1350122303267323905/At2l9tK5_bigger.jpg,PU Hamadi,@syed_hamadi1,"September 16, 2022",https://twitter.com/syed_hamadi1/status/1570793774120566792,View translation,,,,"Dah ada dekat Netflix pun , aku masih taknak tengok Mat Kilau . Masa 1st week tayang kat wayang pun , aku pilih untuk tengok movie Elvis.  Bukan sebab aku tak berjiwa patriotik , tapi aku nak tengok movie yang best .",,23:16 - 16 Sept 2022  ・ Twitter for Android,0,0,1,Follow @syed_hamadi1,Block @syed_hamadi1,Mute @syed_hamadi1,,,,TRUE,"It’s already on Netflix, I still don’t want to watch Mat Kilau. During the first week of the movie, I chose to watch the Elvis movie. It’s not because I’m not patriotic, but I want to see the best movie.","It’s already on Netflix, I still don’t want to watch Mat Kilau. During the first week of the movie, I chose to watch the Elvis movie. It’s not because I’m not patriotic, but I want to see the best movie."
https://twitter.com/JohannAffendy,https://pbs.twimg.com/profile_images/1683772111092056064/A9Djbh4C_bigger.jpg,Fade Fan Johnny,@JohannAffendy,"September 16, 2022",https://twitter.com/JohannAffendy/status/1570792802891739136,View translation,,,,"Memang minat masing2 tapi kalau mat kilau puji melambung tapi bila tang airforce katanya cringe pula, agak sus sikit la. Ni pendapat aku je sebagai seorang casual movie goer.",,23:12 - 16 Sept 2022  ・ Twitter for iPhone,0,0,2,Follow @JohannAffendy,Block @JohannAffendy,Mute @JohannAffendy,,,,TRUE,"It’s true that each has an interest, but if the mat shines, the praise is soaring, but when it comes to the Air Force, he says cringe, it’s a bit suss. This is my opinion as a casual movie goer.","It’s true that each has an interest, but if the Mat Kilau, the praise is soaring, but when it comes to the Air Force, he says cringe, it’s a bit suss. This is my opinion as a casual movie goer."
https://twitter.com/ridhuanx110xx,https://pbs.twimg.com/profile_images/2899106760/4b940018d40120fbe4d58e39785da7a1_bigger.jpeg,uɐnɥpıɹ,@ridhuanx110xx,"September 16, 2022",https://twitter.com/ridhuanx110xx/status/1570792571743653888,,,,,"thank you Netflix for bringing Mat Kilau to my home TV. proven I did not waste my money/time to go to cinema, I slept through the movie (thankfully in the comfort of my bed), not my cup of tea.",,23:11 - 16 Sept 2022  ・ Twitter for iPhone,0,0,0,Follow @ridhuanx110xx,Block @ridhuanx110xx,Mute @ridhuanx110xx,,,,FALSE,"thank you Netflix for bringing Mat Kilau to my home TV. proven I did not waste my money/time to go to cinema, I slept through the movie (thankfully in the comfort of my bed), not my cup of tea.","thank you Netflix for bringing Mat Kilau to my home TV. proven I did not waste my money/time to go to cinema, I slept through the movie (thankfully in the comfort of my bed), not my cup of tea."
https://twitter.com/farhanajafri,https://pbs.twimg.com/profile_images/1695041102531993601/mGk81qkA_bigger.jpg,Anna J | Entertainment Blogger,@farhanajafri,"September 16, 2022",https://twitter.com/farhanajafri/status/1570791690822381570,,,,,Gelak besar Shoojit Sircar kalau tengok movie Mat Kilau ni.,,23:08 - 16 Sept 2022  ・ Twitter for Android,0,0,0,Follow @farhanajafri,Block @farhanajafri,Mute @farhanajafri,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f49c.png,FALSE,Gelak besar Shoojit Sircar kalau tengok movie Mat Kilau ni.,Gelak besar Shoojit Sircar kalau tengok movie Mat Kilau ni.
https://twitter.com/lalisha181,https://pbs.twimg.com/profile_images/1567691331006525442/FZYY9INL_bigger.jpg,Lalisha,@lalisha181,"September 16, 2022",https://twitter.com/lalisha181/status/1570791362131525636,View translation,Replying to,@zhafvlog,https://twitter.com/zhafvlog,Ha tahu pun agree to disagree. Dah tu marah sgt org komen pasal movie Mat Kilau tu kenapa. Chill2 sudah. Semua org ada opinion masing2,,23:06 - 16 Sept 2022  ・ Twitter for iPhone,2,3,22,Follow @lalisha181,Block @lalisha181,Mute @lalisha181,Show thread,https://twitter.com/cikly82/status/1570790052728537094,,TRUE,I know agree to disagree. Why are people so angry about the movie Mat Kilau? Chill already. Everyone has their own opinion,I know agree to disagree. Why are people so angry about the movie Mat Kilau? Chill already. Everyone has their own opinion
https://twitter.com/asapbong,https://pbs.twimg.com/profile_images/1675491782455599106/sugKoW67_bigger.jpg,a$apb0ng 🪽,@asapbong,"September 16, 2022",https://twitter.com/asapbong/status/1570788825378738178,,,,,"daripada korang layan mat kilau tu baik korang layan Paloh, a good pseudo historical movie by adman salleh. albeit the editing was quite poor i don’t mind as long as the actors paid good acts.",,22:56 - 16 Sept 2022  ・ Twitter for iPhone,0,0,0,Follow @asapbong,Block @asapbong,Mute @asapbong,,,,FALSE,"daripada korang layan mat kilau tu baik korang layan Paloh, a good pseudo historical movie by adman salleh. albeit the editing was quite poor i don’t mind as long as the actors paid good acts.","daripada korang layan mat kilau tu baik korang layan Paloh, a good pseudo historical movie by adman salleh. albeit the editing was quite poor i don’t mind as long as the actors paid good acts."
https://twitter.com/aiman_agus,https://pbs.twimg.com/profile_images/1122556059288129536/gWTjgyWM_bigger.jpg,AGS,@aiman_agus,"September 16, 2022",https://twitter.com/aiman_agus/status/1570787461969899521,View translation,,,,"Ni citer Mat Kilau atau dokumenteri Sejarah silibus sekolah, doh?? Sumpah preaching teruk skrip movie ni.",,22:51 - 16 Sept 2022  ・ Twitter for iPhone,1,0,0,Follow @aiman_agus,Block @aiman_agus,Mute @aiman_agus,,,,TRUE,"Ni citer Mat Kilau or the documentary History of the school syllabus, right?? I swear this movie script is bad preaching.","Ni citer Mat Kilau or the documentary History of the school syllabus, right?? I swear this movie script is bad preaching."
https://twitter.com/mcndnona,https://pbs.twimg.com/profile_images/1719018052615069696/X9PO-6un_bigger.jpg,Fai,@mcndnona,"September 16, 2022",https://twitter.com/mcndnona/status/1570787444529987586,View translation,Replying to,@WanderingNoor,https://twitter.com/WanderingNoor,"Mungkin masalah nya di situ, lack public promotion. Both movie tu kita x pernah dengar  meanwhile Mat Kilau all out promote movie. No wonder diorang claim movie kalini overrated",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f633.png,22:51 - 16 Sept 2022  ・ Twitter for Android,1,0,2,Follow @mcndnona,Block @mcndnona,Mute @mcndnona,Show thread,https://twitter.com/WanderingNoor/status/1570786564887973891,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f1f5-1f1f8.png,TRUE,Maybe the problem there is a lack of public promotion. We’ve never heard of both films meanwhile Mat Kilau is all out promoting the film. No wonder people claim this film is overrated,Maybe the problem there is a lack of public promotion. We’ve never heard of both films meanwhile Mat Kilau is all out promoting the film. No wonder people claim this film is overrated
https://twitter.com/nurhalimatun,https://pbs.twimg.com/profile_images/1681878644166397952/pASRs_ha_bigger.jpg,Soy Halima,@nurhalimatun,"September 16, 2022",https://twitter.com/nurhalimatun/status/1570786140973846532,View translation,Replying to,@zhafvlog,https://twitter.com/zhafvlog,"For me movie Mat Kilau x best

But...if org suka...me ok jah
Org x suka pon me ok gak

Preference memasing...byr tiket asing²

Jgn sbb x sependapat...gado² lak",,22:46 - 16 Sept 2022  ・ Twitter for Android,1,16,119,Follow @nurhalimatun,Block @nurhalimatun,Mute @nurhalimatun,Show thread,https://twitter.com/zhafvlog/status/1570767733985542144,,TRUE,"For me movie Mat Kilau x best

But...if people like it...it’s ok
It’s okay if people don’t like me

Preference memasing...byr foreign tickets²

Don’t disagree... it’s bullshit","For me movie Mat Kilau x best

But...if people like it...it’s ok
It’s okay if people don’t like me

Preference memasing...byr foreign tickets²

Don’t disagree... it’s bullshit"
https://twitter.com/JodmaJovana,https://pbs.twimg.com/profile_images/1354982567154311170/YsmuxCvs_bigger.jpg,skywalking man,@JodmaJovana,"September 16, 2022",https://twitter.com/JodmaJovana/status/1570783987764961281,,,,,"BRO MAT KILAU WAS SO HYPED BRO, GREAT ASS MOVIE",,22:37 - 16 Sept 2022  ・ Twitter for Android,0,0,0,Follow @JodmaJovana,Block @JodmaJovana,Mute @JodmaJovana,,,,FALSE,"BRO MAT KILAU WAS SO HYPED BRO, GREAT ASS MOVIE","BRO MAT KILAU WAS SO HYPED BRO, GREAT ASS MOVIE"
https://twitter.com/NabilahAzharrr,https://pbs.twimg.com/profile_images/1605754724950503425/yvk6wrDy_bigger.jpg,Nabilah Azhar,@NabilahAzharrr,"September 16, 2022",https://twitter.com/NabilahAzharrr/status/1570783696369909760,,Replying to  and,@havzichiori,https://twitter.com/havzichiori,"Same concept dgn marvel. Adakah dgn physics teory dlm marvel buat semua 100% explore physics? But people talk bout it.

Same as this I never saw people discussing about mat kilau on social media beside textbook history. After this movie, people talk about mat kilau and silat",,22:36 - 16 Sept 2022  ・ Twitter for Android,1,0,0,Follow @NabilahAzharrr,Block @NabilahAzharrr,Mute @NabilahAzharrr,Show thread,https://twitter.com/havzichiori/status/1570782618895130625,,FALSE,"Same concept dgn marvel. Adakah dgn physics teory dlm marvel buat semua 100% explore physics? But people talk bout it.

Same as this I never saw people discussing about mat kilau on social media beside textbook history. After this movie, people talk about mat kilau and silat","Same concept dgn marvel. Adakah dgn physics teory dlm marvel buat semua 100% explore physics? But people talk bout it.

Same as this I never saw people discussing about mat kilau on social media beside textbook history. After this movie, people talk about mat kilau and silat"
https://twitter.com/NurulAqilahMN,https://pbs.twimg.com/profile_images/1493215938560557056/lny-3mwl_bigger.jpg,quirkyalone,@NurulAqilahMN,"September 16, 2022",https://twitter.com/NurulAqilahMN/status/1570783646906470402,View translation,,,,"Lama tak tengok movie aksi, tengok Mat Kilau pun ngeri rasa",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f605.png,22:36 - 16 Sept 2022  ・ Twitter for iPhone,0,0,1,Follow @NurulAqilahMN,Block @NurulAqilahMN,Mute @NurulAqilahMN,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f913.png,TRUE,"I haven’t seen an action movie in a long time, watching Mat Kilau is terrifying","I haven’t seen an action movie in a long time, watching Mat Kilau is terrifying"
https://twitter.com/daisyydahlia,https://pbs.twimg.com/profile_images/1652363477770727424/EA5CGrcU_bigger.jpg,elly,@daisyydahlia,"September 16, 2022",https://twitter.com/daisyydahlia/status/1570783268391497732,View translation,,,,"Watching mat kilau rn. Dah half way tengok, still tak faham apa yang orang hype kan movie ni",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f972.png,22:34 - 16 Sept 2022  ・ Twitter for iPhone,0,0,0,Follow @daisyydahlia,Block @daisyydahlia,Mute @daisyydahlia,,,,TRUE,"Watching matte shine rn. Half way through watching, I still don’t understand what people are hyping about this movie","Watching Mat Kilau rn. Half way through watching, I still don’t understand what people are hyping about this movie"
https://twitter.com/ciklalang,https://pbs.twimg.com/profile_images/1665883126202236928/llJs3LEd_bigger.jpg,Dedebu halus~,@ciklalang,"September 16, 2022",https://twitter.com/ciklalang/status/1570782427051884544,View translation,,,,"Kami tengok Mat Kilau malam ni kat Netflix.

Komen pertama dari mak selepas 15min movie dah start.

Tu suami  kan? 

Amboi mak",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f602.png,22:31 - 16 Sept 2022  ・ Twitter for iPhone,0,0,0,Follow @ciklalang,Block @ciklalang,Mute @ciklalang,,,,TRUE,"We watched Mat Kilau tonight on Netflix.

The first comment from mom after 15 minutes of the movie starting.

That’s the husband @missfazura right?

Amboi mom 

#matkilau #awang #netflix #selamatharimalaysia","We watched Mat Kilau tonight on Netflix.

The first comment from mom after 15 minutes of the movie starting.

That’s the husband @missfazura right?

Amboi mom 

#matkilau #awang #netflix #selamatharimalaysia"
https://twitter.com/ijatajiji,https://pbs.twimg.com/profile_images/1704773872778932224/o-Upea2B_bigger.jpg,Izzat Azizi,@ijatajiji,"September 16, 2022",https://twitter.com/ijatajiji/status/1570781153887662080,View translation,,,,"Aku syak director Mat Kilau ni tak pernah baca buku Brandstory. 

Tak follow principle movie yg betul.",,22:26 - 16 Sept 2022  ・ Twitter for Android,1,0,0,Follow @ijatajiji,Block @ijatajiji,Mute @ijatajiji,,,,TRUE,"I suspect that director Mat Kilau has never read the Brandstory book.

Not following the correct movie principle.","I suspect that director Mat Kilau has never read the Brandstory book.

Not following the correct movie principle."
https://twitter.com/WanderingNoor,https://pbs.twimg.com/profile_images/1626436454078640128/F49mhv5T_bigger.jpg,HyubtoberNoor,@WanderingNoor,"September 16, 2022",https://twitter.com/WanderingNoor/status/1570781151891161088,,Replying to,@mcndnona,https://twitter.com/mcndnona,"Mat kilau tak best, byk boleh improve lah kalau nak buat historical movie. Nasib dkt netflix boleh berenti and sambung2, if dkt wayang mungkin dah tido . One two jaga and dukun tu mmg best, i admit.",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f605.png,22:26 - 16 Sept 2022  ・ Twitter for Android,1,0,0,Follow @WanderingNoor,Block @WanderingNoor,Mute @WanderingNoor,Show thread,https://twitter.com/mcndnona/status/1570779107910385666,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f383.png,FALSE,"Mat kilau tak best, byk boleh improve lah kalau nak buat historical movie. Nasib dkt netflix boleh berenti and sambung2, if dkt wayang mungkin dah tido . One two jaga and dukun tu mmg best, i admit.","Mat kilau tak best, byk boleh improve lah kalau nak buat historical movie. Nasib dkt netflix boleh berenti and sambung2, if dkt wayang mungkin dah tido . One two jaga and dukun tu mmg best, i admit."
https://twitter.com/NabilahAzharrr,https://pbs.twimg.com/profile_images/1605754724950503425/yvk6wrDy_bigger.jpg,Nabilah Azhar,@NabilahAzharrr,"September 16, 2022",https://twitter.com/NabilahAzharrr/status/1570779217713065984,View translation,Replying to  and,@BarberOutcall,https://twitter.com/BarberOutcall,"Konsep dia sama mcm marvel& multiverse. Multiverse is teori and marvel punya fiction je. Tp dah encourage fans² dia utk explore fizik more and pasal teori multiverse.

Sama mcm mat kilau. Mat kilau tokoh sejarah. Movie ni fiksyen kan mat kilau ofc akan galakkan org explore sjarah",,22:18 - 16 Sept 2022  ・ Twitter for Android,1,0,3,Follow @NabilahAzharrr,Block @NabilahAzharrr,Mute @NabilahAzharrr,Show thread,https://twitter.com/BarberOutcall/status/1570776792956534785,,TRUE,"The concept is the same as Marvel & Multiverse. Multiverse is theory and Marvel is fiction too. But he has encouraged his fans to explore more physics and multiverse theory.

Just like a shiny mat. Historical figure shine mat. This film is a fiction that will encourage people to explore history","The concept is the same as Marvel & Multiverse. Multiverse is theory and Marvel is fiction too. But he has encouraged his fans to explore more physics and multiverse theory.

Just like a Mat Kilau. Historical figure Mat Kilau. This film is a fiction that will encourage people to explore history"
https://twitter.com/zoo_islove,https://pbs.twimg.com/profile_images/1703409437728542720/bOHss1NJ_bigger.jpg,Zulaikha,@zoo_islove,"September 16, 2022",https://twitter.com/zoo_islove/status/1570777443346296836,,,,,"My adik is so excited to watch Mat Kilau. Hence, I let him watch the movie tonight",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f618.png,22:11 - 16 Sept 2022  ・ Twitter for iPhone,0,0,2,Follow @zoo_islove,Block @zoo_islove,Mute @zoo_islove,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f1f5-1f1f8.png,FALSE,"My adik is so excited to watch Mat Kilau. Hence, I let him watch the movie tonight","My adik is so excited to watch Mat Kilau. Hence, I let him watch the movie tonight"
https://twitter.com/shaft_max,https://pbs.twimg.com/profile_images/1718061652665577472/BTACWn3w_bigger.jpg,Shaft_Farizal #FreePalestine,@shaft_max,"September 16, 2022",https://twitter.com/shaft_max/status/1570777395380236288,,,,,"Dah apahal tiba2 kecoh balik Mat Kilau ni haha. Cakapla x kena selera, ulaskan dah la, nak heret sekali reviewer yg suka movie tu apahal la? Aduyaiii.",,22:11 - 16 Sept 2022  ・ Twitter for Android,0,2,1,Follow @shaft_max,Block @shaft_max,Mute @shaft_max,,,,FALSE,"Dah apahal tiba2 kecoh balik Mat Kilau ni haha. Cakapla x kena selera, ulaskan dah la, nak heret sekali reviewer yg suka movie tu apahal la? Aduyaiii.","Dah apahal tiba2 kecoh balik Mat Kilau ni haha. Cakapla x kena selera, ulaskan dah la, nak heret sekali reviewer yg suka movie tu apahal la? Aduyaiii."
